PSQLBI1V2LUN01	04:27:36	691.63M
PSQLGTACT1LUN04	23:32:06	1.02K
WASSRSPRDZFSLUN01SSSNP-prelz2	21:52:36	1.00K
WASSRSPRDZFSLUN01SSSNP-prelz2	21:02:36	1.00K
PPSQLGIANT3LUN01	13:06:31	1007.00
WASSRSPRDZFSLUN02SSSNP-qalz2	20:52:36	990.00
WASSRSPRDZFSLUN02SSSNP-qalz2	13:21:31	990.00
WASSRSPRDZFSLUN02SSSNP-qalz2	13:11:31	990.00
WASSRSPRDZFSLUN02SSSNP-devlz3	22:52:36	990.00
WASSRSPRDZFSLUN02SSSNP-devlz3	14:32:36	990.00
WASSRSPRDZFSLUN02SSSNP-devlz3	13:11:31	990.00
PSQLGIANTCL4LUN05	23:57:06	967.00
PSQLGTACT1LUN04	12:06:31	910.00
DSQLFULLV1LUN01	10:17:01	905.00
WLSTQPRDGZ1LUN03	22:17:36	887.00
WLSTQPRDGZ1LUN03	21:52:36	887.00
WLSTQPRDGZ1LUN03	21:02:36	887.00
WLSTQPRDGZ1LUN03	20:52:36	887.00
WLSTQPRDGZ1LUN03	20:27:36	887.00
PSQLGIANTCL4LUN05	05:07:06	876.00
DSQLFULLV1LUN01	11:51:31	874.00
WASSRSPRDZFSLUN01SSSNP-prelz2	05:12:06	846.00
TSQLGTACT1LUN01	22:52:36	836.00
TSQLGTACT1LUN01	17:32:36	836.00
TSQLGTACT1LUN01	16:52:36	836.00
TSQLGTACT1LUN01	14:52:36	836.00
TSQLGTACT1LUN01	14:06:31	836.00
PSQLEVEREST1ALUN01	12:47:01	836.00
PSQLEVEREST1ALUN01	08:47:01	836.00
PPSQLGIANT3LUN01	19:42:36	836.00
PPSQLGIANT3LUN01	19:32:36	836.00
WASSRSPRDZFSLUN02SSSNP-devlz3	05:07:06	808.00
WASSRSPRDZFSLUN01SSSNP-db2srsdevlz2	05:12:36	785.00
WASSRSPRDZFSLUN02SSSNP-devlz1	05:07:06	778.00
WASSRSPRDZFSLUN01SSSNP-db2srsdevlz2	05:17:06	724.00
WASSRSPRDZFSLUN02SSSNP-prelz1	16:27:06	717.00
WASSRSPRDZFSLUN02SSSNP-prelz1	14:52:36	717.00
WASSRSPRDZFSLUN02SSSNP-prelz1	05:07:36	717.00
WASSRSPRDZFSLUN02SSSNP-devlz3	20:02:36	717.00
PSQLEVEREST1ALUN01	12:37:01	700.00
PSQLEVEREST1ALUN01	11:57:01	700.00
PSQLEVEREST1ALUN01	11:37:01	700.00
WASSRSPRDZFSLUN02SSSNP-qalz4	05:07:06	687.00
PSQLGTACT1LUN04	09:16:31	683.00
DB2SRSPRDLZ1LUN01SSSNP-backup	21:07:36	631.00
WASSRSPRDZFSLUN02SSSNP-qalz4	05:02:06	626.00
WASSRSPRDZFSLUN02SSSNP-qalz1	05:07:06	626.00
WASSRSPRDZFSLUN02SSSNP-db2srsdevlz2	05:12:06	596.00
WASSRSPRDZFSLUN02SSSNP-qalz1	07:21:31	565.00
PSQLGIANTCL4LUN05	14:06:31	563.00
PSQLGIANT3-4LUN04	20:02:06	542.00
PSQLGIANT3-4LUN04	08:01:31	523.00
WASSRSPRDZFSLUN02SSSNP-prelz2	05:07:06	505.00
PSQLGIANTCL4LUN02	15:02:06	497.00
PSQLGIANT3-4LUN04	06:07:01	488.00
WASSRSPRDZFSLUN02SSSNP-prelz1	05:07:06	474.00
WASSRSPRDZFSLUN02SSSNP-db2srsdevlz2	05:02:06	474.00
PSQLGIANTCL4LUN02	20:02:06	470.00
TSQLGIALUN001	12:01:31	455.00
DSQLFULLV1LUN04	12:01:31	455.00
WASSRSPRDZFSLUN02SSSNP-qalz1	23:02:36	444.00
WASSRSPRDZFSLUN02SSSNP-qalz1	18:57:36	444.00
WASSRSPRDZFSLUN02SSSNP-prelz2	05:12:36	444.00
WASSRSPRDZFSLUN02SSSNP-prelz2	05:07:36	444.00
WASSRSPRDZFSLUN02SSSNP-devlz1	19:37:36	444.00
WASSRSPRDZFSLUN02SSSNP-devlz1	15:32:36	444.00
WASSRSPRDZFSLUN02SSSNP-devlz1	09:37:01	444.00
SRMEPAPPRDLUN03	04:02:36	444.00
PSQLGIANT3-4LUN04	16:02:06	427.00
PSQLGTACT1LUN04	23:37:06	425.00
PSQLGIANTCL4LUN02	05:02:06	400.00
PSQLGIANTCL4LUN02	12:01:31	394.00
DB2SRSPRDLZ1LUN01SSSNP-prdlz2	05:42:06	355.00
WASSRSPRDZFSLUN02SSSNP-qalz4	14:57:06	353.00
WASSRSPRDZFSLUN02SSSNP-prelz2	21:52:36	341.00
WASSRSPRDZFSLUN02SSSNP-prelz2	21:02:36	341.00
PSQLGDKF1LUN03	10:06:31	334.00
PSQLGIANTCL4LUN02	22:12:36	324.00
PSQLGIANT3-4LUN04	21:07:36	324.00
WASSRSPRDZFSLUN02SSSNP-qalz4	17:47:06	323.00
SRMEPAPPRDLUN03	04:52:06	323.00
SRMEPAPPRDLUN03	02:17:36	273.00
SRMEPAPPRDLUN03	01:52:36	273.00
PSQLGMKF1LUN03	22:47:36	273.00
PSQLGMKF1LUN03	22:42:36	273.00
PSQLGMKF1LUN03	22:27:36	273.00
WASSRSPRDZFSLUN02SSSNP-db2srsdevlz2	05:17:06	262.00
PSQLGDKF1LUN03	23:27:06	243.00
DSQLCPR2LUN01	18:27:06	243.00
WASSRSPRDZFSLUN02SSSNP-qalz4	19:52:06	232.00
SRMEPAPPRDLUN03	04:07:06	232.00
TSQLGIALUN001	22:02:06	228.00
TSQLGIALUN001	20:02:06	228.00
TSQLGIALUN001	19:02:06	228.00
DSQLFULLV1LUN04	21:02:06	228.00
DSQLFULLV1LUN04	18:02:06	228.00
DSQLFULLV1LUN04	16:02:06	228.00
DSQLFULLV1LUN04	15:02:06	228.00
PSQLGDKF1LUN03	23:12:06	212.00
WASSRSPRDZFSLUN02SSSNP-db2srsdevlz2	05:07:06	201.00
WLSCTDEVLUN01	14:47:36	141.00
WLSCTDEV2LUN05	14:47:36	141.00
WLSCTDEVLUN01	06:11:31	139.00
WLSCTDEV2LUN05	06:11:31	139.00
WLSCTDEVLUN01	23:57:36	137.00
WLSCTDEVLUN01	23:57:06	137.00
WLSCTDEVLUN01	23:52:36	137.00
WLSCTDEV2LUN05	23:57:36	137.00
WLSCTDEV2LUN05	23:57:06	137.00
WLSCTDEV2LUN05	23:52:36	137.00
DSQLCPR2LUN01	07:56:31	121.00
PMDZCL1LUN01	09:27:01	102.00
SQLEN1LUN01	14:01:31	68.00
SQLEN1LUN01	13:31:31	68.00
SEN3QUORUM	13:51:31	68.00
SEN3QUORUM13	23:32:36	68.00
SEN3QUORUM13	23:02:36	68.00
SEN3QUORUM13	22:02:36	68.00
SEN3QUORUM13	21:32:36	68.00
SEN3QUORUM	13:21:31	68.00
SEN3QUORUM13	20:32:36	68.00
SEN3QOURUM9	12:47:01	68.00
SEN3QOURUM9	12:17:01	68.00
SEN3QOURUM9	11:47:01	68.00
SEN3QOURUM9	11:17:01	68.00
SEN3QOURUM9	10:47:01	68.00
HOST5QUORUM1	12:37:01	68.00
HOST5QUORUM1	12:07:01	68.00
HOST5QUORUM1	11:37:01	68.00
HOST5QUORUM1	11:07:01	68.00
HOST5QUORUM1	10:37:01	68.00
PMDZCL1LUN01	09:26:31	38.00
PMDZCL1LUN01	12:57:01	34.00
PMDZCL1LUN01	12:27:01	34.00
PMDZCL1LUN01	11:57:01	34.00
PSQLGDDS1LUN04	14:37:06	30.00
PSQLGDDS1LUN04	07:51:31	30.00
DSQLCPR2LUN01	18:37:06	30.00
SQLEN1LUN01	12:02:01	17.00
SQLEN1LUN01	02:12:36	17.00
SEN3QUORUM	02:22:06	9.00
SBLCL3LUN06	03:02:06	9.00
POC-QUORUMLUN01	20:17:06	9.00
SQLEN1LUN01	23:32:06	8.00
SEN3QUORUM	23:52:06	8.00
SEN3QUORUM	23:22:06	8.00
SBLCL3LUN06	23:32:06	8.00
SBLCL3LUN06	23:02:06	8.00
SBLCL3LUN06	22:32:06	8.00
SBLCL3LUN06	22:02:06	8.00
POC-QUORUMLUN01	23:47:06	4.00
POC-QUORUMLUN01	23:17:06	4.00
POC-QUORUMLUN01	22:47:06	4.00
POC-QUORUMLUN01	22:17:06	4.00
DGIANT4LUN002	23:37:06	4.00
DGIANT4LUN002	23:07:06	4.00
DGIANT4LUN002	22:37:06	4.00
DGIANT4LUN002	22:07:06	4.00
DGIANT4LUN002	21:37:06	4.00
ZFSDISKLUN001	23:57:36	0.00
ZFSDISKLUN001	23:57:06	0.00
ZFSDISKLUN001	23:52:36	0.00
ZFSDISKLUN001	23:52:06	0.00
ZFSDISKLUN001	23:47:36	0.00
WLSTQDEVLUN01	23:57:36	0.00
WLSTQDEVDZ2LUN04	23:57:36	0.00
WLSTQDEVDZ2LUN04	23:57:06	0.00
WLSTQDEVDZ2LUN04	23:52:36	0.00
WLSTQDEVDZ2LUN04	23:52:06	0.00
WLSTQDEVDZ2LUN04	23:47:36	0.00
WLSIDEVZFSLUN01	23:57:36	0.00
WLSIDEVZFSLUN01	23:57:06	0.00
WLSIDEVZFSLUN01	23:52:36	0.00
WLSIDEVZFSLUN01	23:52:06	0.00
WLSIDEVZFSLUN01	23:47:36	0.00
WLSDDEVLUN03	23:57:36	0.00
WLSDDEVLUN03	23:57:06	0.00
WLSDDEVLUN03	23:52:36	0.00
WLSDDEVLUN03	23:52:06	0.00
WLSDDEVLUN03	23:47:36	0.00
WLSDDEVLUN02	23:57:36	0.00
WLSDDEVLUN02	23:57:06	0.00
WLSDDEVLUN02	23:52:36	0.00
WLSDDEVLUN02	23:52:06	0.00
WLSDDEVLUN02	23:47:36	0.00
WLSDDEVLUN01	23:57:36	0.00
WLSDDEVLUN01	23:57:06	0.00
WLSDDEVLUN01	23:52:36	0.00
WLSDDEVLUN01	23:52:06	0.00
WLSDDEVLUN01	23:47:36	0.00
WLSCTDEVPLZ2LUN01	23:57:36	0.00
WLSCTDEVPLZ2LUN01	23:57:06	0.00
WLSCTDEVPLZ2LUN01	23:52:36	0.00
WLSCTDEVPLZ2LUN01	23:52:06	0.00
WLSCTDEVPLZ2LUN01	23:47:36	0.00
WLSCDEVLUN01	23:57:36	0.00
WLSCDEVLUN01	23:57:06	0.00
WLSCDEVLUN01	23:52:36	0.00
WLSCDEVLUN01	23:52:06	0.00
WLSCDEVLUN01	23:47:36	0.00
WASSRSQALZ4LUN01	23:57:36	0.00
WASSRSQALZ4LUN01	23:57:06	0.00
WASSRSQALZ4LUN01	23:52:36	0.00
WASSRSQALZ4LUN01	23:52:06	0.00
WASSRSQALZ4LUN01	23:47:36	0.00
WASSRSQALZ2LUN01	23:57:36	0.00
WASSRSQALZ2LUN01	23:57:06	0.00
WASSRSQALZ2LUN01	23:52:36	0.00
WASSRSQALZ2LUN01	23:52:06	0.00
WASSRSQALZ2LUN01	23:47:36	0.00
WASSRSQALZ1LUN01	23:57:36	0.00
WASSRSQALZ1LUN01	23:57:06	0.00
WASSRSQALZ1LUN01	23:52:36	0.00
WASSRSQALZ1LUN01	23:52:06	0.00
WASSRSQALZ1LUN01	23:47:36	0.00
WASSRSPRDZFSLUN01SSSNP-wassrsgz1	23:57:36	0.00
WASSRSPRDZFSLUN01SSSNP-wassrsgz1	23:57:06	0.00
WASSRSPRDZFSLUN01SSSNP-wassrsgz1	23:52:36	0.00
WASSRSPRDZFSLUN01SSSNP-wassrsgz1	23:52:06	0.00
WASSRSPRDZFSLUN01SSSNP-wassrsgz1	23:47:36	0.00
WASSRSPRDLUN03SSSNP-qalz2	23:57:36	0.00
WASSRSPRDLUN03SSSNP-qalz2	23:57:06	0.00
WASSRSPRDLUN03SSSNP-qalz2	23:52:36	0.00
WASSRSPRDLUN03SSSNP-qalz2	23:52:06	0.00
WASSRSPRDLUN03SSSNP-qalz2	23:47:36	0.00
WASSRSPRDLUN03SSSNP-prelz2	23:57:36	0.00
WASSRSPRDLUN03SSSNP-prelz2	23:57:06	0.00
WASSRSPRDLUN03SSSNP-prelz2	23:52:36	0.00
WASSRSPRDLUN03SSSNP-prelz2	23:52:06	0.00
WASSRSPRDLUN03SSSNP-prelz2	23:47:36	0.00
WASSRSPRDLUN03SSSNP-backup	23:57:36	0.00
WASSRSPRDLUN03SSSNP-backup	23:57:06	0.00
WASSRSPRDLUN03SSSNP-backup	23:52:36	0.00
WASSRSPRDLUN03SSSNP-backup	23:52:06	0.00
WASSRSPRDLUN03SSSNP-backup	23:47:36	0.00
WASSRSPRDLUN01SSSNP-qalz2	23:57:36	0.00
WASSRSPRDLUN01SSSNP-qalz2	23:57:06	0.00
WASSRSPRDLUN01SSSNP-qalz2	23:52:36	0.00
WASSRSPRDLUN01SSSNP-qalz2	23:52:06	0.00
WASSRSPRDLUN01SSSNP-qalz2	23:47:36	0.00
WASSRSPRDLUN01SSSNP-prelz2	23:57:36	0.00
WASSRSPRDLUN01SSSNP-prelz2	23:57:06	0.00
WASSRSPRDLUN01SSSNP-prelz2	23:52:36	0.00
WASSRSPRDLUN01SSSNP-prelz2	23:52:06	0.00
WASSRSPRDLUN01SSSNP-prelz2	23:47:36	0.00
WASSRSPRDLUN01SSSNP-backup	23:57:36	0.00
WASSRSPRDLUN01SSSNP-backup	23:57:06	0.00
WASSRSPRDLUN01SSSNP-backup	23:52:36	0.00
WASSRSPRDLUN01SSSNP-backup	23:52:06	0.00
WASSRSPRDLUN01SSSNP-backup	23:47:36	0.00
WASSRSDEVLZ3LUN01	23:57:36	0.00
WASSRSDEVLZ3LUN01	23:57:06	0.00
WASSRSDEVLZ3LUN01	23:52:36	0.00
WASSRSDEVLZ3LUN01	23:52:06	0.00
WASSRSDEVLZ3LUN01	23:47:36	0.00
WASSRSDEVLZ2LUN01	23:57:36	0.00
WASSRSDEVLZ2LUN01	23:57:06	0.00
WASSRSDEVLZ2LUN01	23:52:36	0.00
WASSRSDEVLZ2LUN01	23:52:06	0.00
WASSRSDEVLZ2LUN01	23:47:36	0.00
WASSRSDEVLZ1LUN01	23:57:36	0.00
WASSRSDEVLZ1LUN01	23:57:06	0.00
WASSRSDEVLZ1LUN01	23:52:36	0.00
WASSRSDEVLZ1LUN01	23:52:06	0.00
WASSRSDEVLZ1LUN01	23:47:36	0.00
WASSRS247LUN01SSSNP-qalz2	23:57:36	0.00
WASSRS247LUN01SSSNP-qalz2	23:57:06	0.00
WASSRS247LUN01SSSNP-qalz2	23:52:36	0.00
WASSRS247LUN01SSSNP-qalz2	23:52:06	0.00
WASSRS247LUN01SSSNP-qalz2	23:47:36	0.00
WASSRS247LUN01SSSNP-prelz2	23:57:36	0.00
WASSRS247LUN01SSSNP-prelz2	23:57:06	0.00
WASSRS247LUN01SSSNP-prelz2	23:52:36	0.00
WASSRS247LUN01SSSNP-prelz2	23:52:06	0.00
WASSRS247LUN01SSSNP-prelz2	23:47:36	0.00
WASSRS247LUN01SSSNP-backup	23:57:36	0.00
WASSRS247LUN01SSSNP-backup	23:57:06	0.00
WASSRS247LUN01SSSNP-backup	23:52:36	0.00
WASSRS247LUN01SSSNP-backup	23:52:06	0.00
WASSRS247LUN01SSSNP-backup	23:47:36	0.00
WASSDEVLUN01	23:57:36	0.00
WASSDEVLUN01	23:57:06	0.00
WASSDEVLUN01	23:52:36	0.00
WASSDEVLUN01	23:52:06	0.00
WASSDEVLUN01	23:47:36	0.00
WASSB247GLUN02	23:57:36	0.00
WASSB247GLUN02	23:57:06	0.00
WASSB247GLUN02	23:52:36	0.00
WASSB247GLUN02	23:52:06	0.00
WASSB247GLUN02	23:47:36	0.00
WASSB247GLUN01	23:57:36	0.00
WASSB247GLUN01	23:57:06	0.00
WASSB247GLUN01	23:52:36	0.00
WASSB247GLUN01	23:52:06	0.00
WASSB247GLUN01	23:47:36	0.00
TSQLMITLOAD1LUN01	23:57:36	0.00
TSQLMITLOAD1LUN01	23:57:06	0.00
TSQLMITLOAD1LUN01	23:52:36	0.00
TSQLMITLOAD1LUN01	23:52:06	0.00
TSQLMITLOAD1LUN01	23:47:36	0.00
TSQLGIANTLA1LUN01	23:57:36	0.00
TSQLGIANTLA1LUN01	23:57:06	0.00
TSQLGIANTLA1LUN01	23:52:36	0.00
TSQLGIANTLA1LUN01	23:52:06	0.00
TSQLGIANTLA1LUN01	23:47:36	0.00
TSQLGIANT4LUN03	23:57:36	0.00
TSQLGIANT4LUN03	23:57:06	0.00
TSQLGIANT4LUN03	23:52:36	0.00
TSQLGIANT4LUN03	23:52:06	0.00
TSQLGIANT4LUN03	23:47:36	0.00
TSQLGIANT4LUN02	23:57:36	0.00
TSQLGIANT4LUN02	23:57:06	0.00
TSQLGIANT4LUN02	23:52:36	0.00
TSQLGIANT4LUN02	23:52:06	0.00
TSQLGIANT4LUN02	23:47:36	0.00
SRMWDPRDLUN03	23:57:36	0.00
SRMWDPRDLUN03	23:57:06	0.00
SRMWDPRDLUN03	23:52:36	0.00
SRMWDPRDLUN03	23:52:06	0.00
SRMWDPRDLUN03	23:47:36	0.00
SRMWDPRDLUN02	23:57:36	0.00
SRMWDPRDLUN02	23:57:06	0.00
SRMWDPRDLUN02	23:52:36	0.00
SRMWDPRDLUN02	23:52:06	0.00
SRMWDPRDLUN02	23:47:36	0.00
SRMWDPRDLUN01	23:57:36	0.00
SRMWDPRDLUN01	23:57:06	0.00
SRMWDPRDLUN01	23:52:36	0.00
SRMWDPRDLUN01	23:52:06	0.00
SRMWDPRDLUN01	23:47:36	0.00
SRMPIDBPRDLUN02	23:57:36	0.00
SRMPIDBPRDLUN02	23:57:06	0.00
SRMPIDBPRDLUN02	23:52:36	0.00
SRMPIDBPRDLUN02	23:52:06	0.00
SRMPIDBPRDLUN02	23:47:36	0.00
SRMPIDBPRDLUN01	23:57:36	0.00
SRMPIDBPRDLUN01	23:57:06	0.00
SRMPIDBPRDLUN01	23:52:36	0.00
SRMPIDBPRDLUN01	23:52:06	0.00
SRMPIDBPRDLUN01	23:47:36	0.00
SRMJMPRDLUN03	23:57:36	0.00
SRMJMPRDLUN03	23:57:06	0.00
SRMJMPRDLUN03	23:52:36	0.00
SRMJMPRDLUN03	23:52:06	0.00
SRMJMPRDLUN03	23:47:36	0.00
SRMJMPRDLUN02	23:57:36	0.00
SRMJMPRDLUN02	23:57:06	0.00
SRMJMPRDLUN02	23:52:36	0.00
SRMJMPRDLUN02	23:52:06	0.00
SRMJMPRDLUN02	23:47:36	0.00
SRMJMPRDLUN01	23:57:36	0.00
SRMJMPRDLUN01	23:57:06	0.00
SRMJMPRDLUN01	23:52:36	0.00
SRMJMPRDLUN01	23:52:06	0.00
SRMJMPRDLUN01	23:47:36	0.00
SRMEPICPRDLZ1LUN03	23:57:36	0.00
SRMEPICPRDLZ1LUN03	23:57:06	0.00
SRMEPICPRDLZ1LUN03	23:52:36	0.00
SRMEPICPRDLZ1LUN03	23:52:06	0.00
SRMEPICPRDLZ1LUN03	23:47:36	0.00
SRMEPICPRDLZ1LUN02	23:57:36	0.00
SRMEPICPRDLZ1LUN02	23:57:06	0.00
SRMEPICPRDLZ1LUN02	23:52:36	0.00
SRMEPICPRDLZ1LUN02	23:52:06	0.00
SRMEPICPRDLZ1LUN02	23:47:36	0.00
SRMEPICPRDLZ1LUN01	23:57:36	0.00
SRMEPICPRDLZ1LUN01	23:57:06	0.00
SRMEPICPRDLZ1LUN01	23:52:36	0.00
SRMEPICPRDLZ1LUN01	23:52:06	0.00
SRMEPICPRDLZ1LUN01	23:47:36	0.00
SRMEPAPPRDLUN02	23:57:36	0.00
SRMEPAPPRDLUN02	23:57:06	0.00
SRMEPAPPRDLUN02	23:52:36	0.00
SRMEPAPPRDLUN02	23:52:06	0.00
SRMEPAPPRDLUN02	23:47:36	0.00
SRMEPAPPRDLUN01	23:57:36	0.00
SRMEPAPPRDLUN01	23:57:06	0.00
SRMEPAPPRDLUN01	23:52:36	0.00
SRMEPAPPRDLUN01	23:52:06	0.00
SRMEPAPPRDLUN01	23:47:36	0.00
SRMEDBPRDLUN03	23:57:36	0.00
SRMEDBPRDLUN03	23:57:06	0.00
SRMEDBPRDLUN03	23:52:36	0.00
SRMEDBPRDLUN03	23:52:06	0.00
SRMEDBPRDLUN03	23:47:36	0.00
SRMEDBPRDLUN02	23:57:36	0.00
SRMEDBPRDLUN02	23:57:06	0.00
SRMEDBPRDLUN02	23:52:36	0.00
SRMEDBPRDLUN02	23:52:06	0.00
SRMEDBPRDLUN02	23:47:36	0.00
SRMEDBPRDLUN01	23:57:36	0.00
SRMEDBPRDLUN01	23:57:06	0.00
SRMEDBPRDLUN01	23:52:36	0.00
SRMEDBPRDLUN01	23:52:06	0.00
SRMEDBPRDLUN01	23:47:36	0.00
SRMAPPRDLZ1LUN02	23:57:36	0.00
SRMAPPRDLZ1LUN02	23:57:06	0.00
SRMAPPRDLZ1LUN02	23:52:36	0.00
SRMAPPRDLZ1LUN02	23:52:06	0.00
SRMAPPRDLZ1LUN02	23:47:36	0.00
SRMAPPRDLZ1LUN01	23:57:36	0.00
SRMAPPRDLZ1LUN01	23:57:06	0.00
SRMAPPRDLZ1LUN01	23:52:36	0.00
SRMAPPRDLZ1LUN01	23:52:06	0.00
SRMAPPRDLZ1LUN01	23:47:36	0.00
SRMAPPRDLUN02	23:57:36	0.00
SRMAPPRDLUN02	23:57:06	0.00
SRMAPPRDLUN02	23:52:36	0.00
SRMAPPRDLUN02	23:52:06	0.00
SRMAPPRDLUN02	23:47:36	0.00
SRMAPPRDLUN01	23:57:36	0.00
SRMAPPRDLUN01	23:57:06	0.00
SRMAPPRDLUN01	23:52:36	0.00
SRMAPPRDLUN01	23:52:06	0.00
SRMAPPRDLUN01	23:47:36	0.00
SRMAAPRDLZ1LUN02	23:57:36	0.00
SRMAAPRDLZ1LUN02	23:57:06	0.00
SRMAAPRDLZ1LUN02	23:52:36	0.00
SRMAAPRDLZ1LUN02	23:52:06	0.00
SRMAAPRDLZ1LUN02	23:47:36	0.00
SRMAAPRDLZ1LUN01	23:57:36	0.00
SRMAAPRDLZ1LUN01	23:57:06	0.00
SRMAAPRDLZ1LUN01	23:52:36	0.00
SRMAAPRDLZ1LUN01	23:52:06	0.00
SRMAAPRDLZ1LUN01	23:47:36	0.00
SQLEN1LUN02	23:57:36	0.00
SQLEN1LUN02	23:57:06	0.00
SQLEN1LUN02	23:52:36	0.00
SQLEN1LUN02	23:52:06	0.00
SQLEN1LUN02	23:47:36	0.00
SLMPRDGZLUN02	23:57:36	0.00
SLMPRDGZLUN02	23:57:06	0.00
SLMPRDGZLUN02	23:52:36	0.00
SLMPRDGZLUN02	23:52:06	0.00
SLMPRDGZLUN02	23:47:36	0.00
SLMPRDGZLUN01	23:57:36	0.00
SLMPRDGZLUN01	23:57:06	0.00
SLMPRDGZLUN01	23:52:36	0.00
SLMPRDGZLUN01	23:52:06	0.00
SLMPRDGZLUN01	23:47:36	0.00
SGRCPRDGLUN02	23:57:36	0.00
SGRCPRDGLUN02	23:57:06	0.00
SGRCPRDGLUN02	23:52:36	0.00
SGRCPRDGLUN02	23:52:06	0.00
